600 100 GMPSUM25 smpl1 ../../Instances/ES/1000_100_2/21150_1000_100_2 BSCharp_GMPSUM25_ES_Beam_600_Filter_100.out.csv,GMPSUM25,100,1000,2,518,21.2978629,10010111000111110111101111000010011111001101000110101110010011100101101010101010110100011111100101100110111011011110011111101100100011111100101110001111101000101010010100011101000010011111011011100101110111001111000000111111111110111101000000001001110111000000000010010111101110000110101100000101111100111111010110000110111110000000001011111101100101010001010011100001100010010001100011100001000111101011010000111100110000001110001000000110000001111011001001100111110001111010111000001110101110000111011111110101001101
600 100 GMPSUM25 smpl1 ../../Instances/ES/1000_100_2/22306_1000_100_2 BSCharp_GMPSUM25_ES_Beam_600_Filter_100.out.csv,GMPSUM25,100,1000,2,519,21.5921163,111011000001111001011101010010010000000101010100101000001111101011000010111111100011100101011110001110001111000000001011011011110000000000001101111010001111100100000000011001110011010110110000111111111010010100111111100000001111100001001001101110111010100011101011110000001101101110000110100111110010001110111110000000010110111000101001110011111111111010101100000001111100010011000001110001000111110100111111000010011100010000111110011101111100100111101001010110000001110101111000010000010001010000110001111010001101000
600 100 GMPSUM25 smpl1 ../../Instances/ES/1000_100_2/23430_1000_100_2 BSCharp_GMPSUM25_ES_Beam_600_Filter_100.out.csv,GMPSUM25,100,1000,2,520,21.5596192,1111110000000101100000110111110001100000000001111001000111110001110001111000110111100110111100101101000011100000001110010011111111001101010001100000011101000000000000101010011011100000000001101101111111000100000101111101100011111111000000011011011111110000011111000001110011110010011100010001101011111110100000100000101010010001000111111011111110100111011111101000100110010010111000111100000001101111100000000011111000000110111000000000010010100110100001110010110001001101111111000010010100010100111100000000111100101000
600 100 GMPSUM25 smpl1 ../../Instances/ES/1000_100_2/24031_1000_100_2 BSCharp_GMPSUM25_ES_Beam_600_Filter_100.out.csv,GMPSUM25,100,1000,2,517,21.3450585,1111111110100011110001011001110000011010011110000101101010000000001111011111100101101110100010111010011100001000111110111000000100010011010100011101001111111110000001001100011110010000100000100101111110111000110001111111110011100011110001101110100101011111111100001100110110000010001101110010001100111011010011111001100000000000000100111100011101101000001101100110001110010111011101001110100111100000001110011001110011011001011111001100111100100101101110000010001100000001100011011111111001100101111011000101110000000
600 100 GMPSUM25 smpl1 ../../Instances/ES/1000_100_2/24639_1000_100_2 BSCharp_GMPSUM25_ES_Beam_600_Filter_100.out.csv,GMPSUM25,100,1000,2,519,21.6077528,111111111110000111011101000001000010111001011000000111000110011111100100000111011000000000011011100101010001110000000010000011001111001110011010011000011000111100010111111100100111001011110101010000000001010100001101011011111000011111100110000111010000000111000111111010000000000000000111011101101010001000101110101110010110001011001001000100111100010100000101100111100011001100110011110000101110000110000001000111010000101101001101110000011000011000001111110100010110010100001111011000000111011010111111000000011000000
600 100 GMPSUM25 smpl1 ../../Instances/ES/1000_100_2/24833_1000_100_2 BSCharp_GMPSUM25_ES_Beam_600_Filter_100.out.csv,GMPSUM25,100,1000,2,520,21.6752705,1111110001011100001111101011100111100011011010001001110001011001001100010101011110001100000011010110001100111111110000111000110100011100001110100011111000001100000010110101000000111001100100000101101111111110000111111110001100000001111111010000110011111111110000110010001110001001110001111101100001000011100110010000011110110111100011000011100111110100100001110011000011111101010001010001100001101111000010001101011011110011000100110101001110111010001010100000010001100000011111111111110000001000111100110011010001000110
600 100 GMPSUM25 smpl1 ../../Instances/ES/1000_100_2/25021_1000_100_2 BSCharp_GMPSUM25_ES_Beam_600_Filter_100.out.csv,GMPSUM25,100,1000,2,519,21.4429325,110101100100001000110011100001111111100001110111110010001110000011010000111111111000111010000011000000110100101101000010111100000000001111000010100100001011000101011100000111010101111101111100000000000111101110011000001100101000010001001000010111000011101100001110011110100010111000111001111010011000000100001111111000011100001111101101100001001111100010011011001110111110101000011111010000011000001001011111101111100001100011100000011101111100100010000111101000000010010000100001110000010011111100110100111110101100100
600 100 GMPSUM25 smpl1 ../../Instances/ES/1000_100_2/25097_1000_100_2 BSCharp_GMPSUM25_ES_Beam_600_Filter_100.out.csv,GMPSUM25,100,1000,2,518,21.6207965,10100000101011001110010111001000111101000000001100110111011000010011111110001101101001110011111011111011010100011011011101000100111111010010110011110010100010111111100110111110100010101010010111001001001101010110111111101010001111101111001111000001101000010000110011100010110100000000001001111110110101110011100000001101110111111100000011110001010000111110000110100000111010110000100011111101010000111100100111110001110010010101111110100010000001110011101000001011110011100011001000100110001000000101111001111100001011
600 100 GMPSUM25 smpl1 ../../Instances/ES/1000_100_2/25829_1000_100_2 BSCharp_GMPSUM25_ES_Beam_600_Filter_100.out.csv,GMPSUM25,100,1000,2,518,21.4575019,10001011111000000001111101111100110000000110101111111100000010000011101100111110101011110000000001101111111110000011100000111111100111001000001101000000011110111101001111000000100000110101001100110000010110010100000111010000001111001111011100001100110111001001001111010010000000111011011100011000011010011100001010101110101000000011001000010000100011000001110101000000001110101000100011100011100001001000010111011001000011111100000010111100000011001101100000100011110000111111011100011111111000100001011000110101110010
600 100 GMPSUM25 smpl1 ../../Instances/ES/1000_100_2/26270_1000_100_2 BSCharp_GMPSUM25_ES_Beam_600_Filter_100.out.csv,GMPSUM25,100,1000,2,519,21.57588,101111111100011100000010101010001111111010001111110011000011111100001011110101100001111111101111110111110000001101100010000101111100111111100011110010110000110110010010101101001110011110011110010110000011111000100011100000111110011101111000111100000101001010111010000010000111000001011110111100100000100001110111111010010001001111110100000101011100000010111000010000111000100010111100011110101001111001101100011011000010001111001111100010111100110011111110010111111000001111010010110010111101001000011101110111110000001
600 100 GMPSUM25 smpl1 ../../Instances/ES/1000_100_2/28909_1000_100_2 BSCharp_GMPSUM25_ES_Beam_600_Filter_100.out.csv,GMPSUM25,100,1000,2,517,21.4964852,0000000001110001000001111001110000001010000111010000010011110000010110100000000000111000010000100001100001101110101111111011111001110000001111000011100011111101111100000100111110010011101101011010001110001110000110000011001100000000011011111001100000001011111100011110010110011100010111111101000111011101110000110100001001001011100000110001110010001011110000100000011011111000111111000011010111000111111110011010100000010000001101111111111110000000111000110000010011100000000110011011000111000000001000010111000011010
600 100 GMPSUM25 smpl1 ../../Instances/ES/1000_100_2/29161_1000_100_2 BSCharp_GMPSUM25_ES_Beam_600_Filter_100.out.csv,GMPSUM25,100,1000,2,517,21.6275603,1011000001110011100011110000000011111100000111001001000000101011100010000010101010000011111000110011100010000010001110011101100011111100011111011111100000000011100001011100111101001111111111100001111000110000011110000111010001000111111000001111111000000110000011111000001101100001111000010110011010011000001000000011111101101001110011011001000001111101110011000100001000011010101100000100010000000000010100110111001111111000101110000100000000111111111011101100011111011000011110011100100001110011001000101101101001010
600 100 GMPSUM25 smpl1 ../../Instances/ES/1000_100_2/29758_1000_100_2 BSCharp_GMPSUM25_ES_Beam_600_Filter_100.out.csv,GMPSUM25,100,1000,2,518,21.7072272,10101111001111110110011111111100110010111111111110000100110010011010000111111110010000001101000010100111111110111011110000100001011000001111111101000010000000111100010101110111110100001100111100011011110001011111110011111100000001010010110001111011110000111010011110001110111000101111101001111011000000001001010000111111001111110000101110011111010010000111111010011001111010100000101001110110010000111001100011110000001111001011000000100010000001010001100101101111111111100000011100010101110101101100011111100000000110
600 100 GMPSUM25 smpl1 ../../Instances/ES/1000_100_2/29930_1000_100_2 BSCharp_GMPSUM25_ES_Beam_600_Filter_100.out.csv,GMPSUM25,100,1000,2,519,21.6203409,100110001111010000011100100101011110101111000001110111111001001001100000100000110111000111110000000001111101100011111110010000000011111000101111011101011000010011010110011001011111000011001111100010011011110000000101011111001101111111101001101101010001001100111110010011000011110110010000111100111001100000011111101111100011001001010011110100100111001111110000111000000111111111010111111100101111101111000001111111011101010010011110110110000011110110000011111111011100000000110000011001111110001101000001100011111011111
600 100 GMPSUM25 smpl1 ../../Instances/ES/1000_100_2/30383_1000_100_2 BSCharp_GMPSUM25_ES_Beam_600_Filter_100.out.csv,GMPSUM25,100,1000,2,516,21.5483527,110000100111110111110000010000010000011000111111001001101101101000010101111000000100001000101111100001110111000111101110101100010000000000111101111111011111011100001001111111111111110001111111111100100000011010000011111110000011110100100000001111110111011110000010000110111110110000000011111001110101100100111111001000111110011111011100100111110010110111100101011111110010000001110001100011000001111000000010011110100000000010000011010000110110111010100000101110001101101011111010000100000011100001101110100001001011
600 100 GMPSUM25 smpl1 ../../Instances/ES/1000_100_2/31337_1000_100_2 BSCharp_GMPSUM25_ES_Beam_600_Filter_100.out.csv,GMPSUM25,100,1000,2,519,21.2982108,001100100111010111110101111111111010011100001001010000000101111111011111001010111000000000011101100100101001111001110001111011101001111011111101101111100000001000110010000101100101100111100000001000111000111100001111001111111110010001011011101111011001100111111100010110000001000111001110010111110101011000000111000100000010111001000111110001110111010101011000000111111000011100100000011001010000011100000110010001111000001000111001100000111110100000101111100010010111011101000011111011001000110000101001101111011110110
600 100 GMPSUM25 smpl1 ../../Instances/ES/1000_100_2/32052_1000_100_2 BSCharp_GMPSUM25_ES_Beam_600_Filter_100.out.csv,GMPSUM25,100,1000,2,517,21.4977373,0000000010101111111110010001111110000000000100101111111110001110100100000001101011111000010000001111100101101100111111100110011111011100010110111110011001010101000111000000101111100001100011001001101111101111100111011111100001010111101011011110001110101000111000101011011111100100111111000001001111011100101000100011001000101110000000011000001111101100110111000001011010001110000011011011100111010100101000011010011100001000011100010001010000100001110000010001110111110100011010011100100110100010000010111110111110111
600 100 GMPSUM25 smpl1 ../../Instances/ES/1000_100_2/32287_1000_100_2 BSCharp_GMPSUM25_ES_Beam_600_Filter_100.out.csv,GMPSUM25,100,1000,2,517,21.4583254,1100010100111100011001100111000100110010110111111000001000011111111111111111000001110110111101111000010011110000001110000010111000100001100000101011111101011111100000001100101101000001101100001001011000101111111100010001111101100001011111001101111111101000010001101010001110111000011000110101010001000100111110101111010000100001000100000111000011000011000011001010001111110101011100000110001000011111110011001101000000110110000101111010000001111100010001101001100000010000101011100011100110100011101101000101000000010
