600 100 GMPSUM75 smpl1 ../../Instances/ES/1000_100_2/21150_1000_100_2 BSCharp_GMPSUM75_ES_Beam_600_Filter_100.out.csv,GMPSUM75,100,1000,2,520,22.0989818,0110000100000111111111000100011011101000111011111110010010001111110010100110011100000111010010111111101001110111000000011110101101111100011110000100010001101010110101111111111110111011000000011001001011100011100000001110000101010110110000010111111111101000100010000111010000101100111111111111111001100000111100011010011011111110000001111111101101010000000000101101111100011100111001110100001101101111100100000001101100110000011001000100011000100111110010000001011001111001100111101011000001011111001100111001100000111110
600 100 GMPSUM75 smpl1 ../../Instances/ES/1000_100_2/22306_1000_100_2 BSCharp_GMPSUM75_ES_Beam_600_Filter_100.out.csv,GMPSUM75,100,1000,2,522,22.006427,111011000001111001011101010010010000000101010100110000001111100110000100000111100111111010110000100110111100111110001110101000010110010000000111111101111111010000110110011101100001000001111111111010111110111000000000111100001000011111101111010011101010010011010011001000000010110111000111100011111010010000101111111000000000011110100010011100010011010101111111100010111000111111001110001000100101100010000010001011111100000111111010100011111111111100010011100101110001010010011101101000010011010001010001010110011010111101
600 100 GMPSUM75 smpl1 ../../Instances/ES/1000_100_2/23430_1000_100_2 BSCharp_GMPSUM75_ES_Beam_600_Filter_100.out.csv,GMPSUM75,100,1000,2,521,21.8848551,01001100100001001111000001101111100000000000001010111000000011110101111000000101010111110111110011011100000001011000001111111101110000011110001101011101100000000100001111110110000000110111111111010010011100111110111110111001011111111000010111001011100001101110101111000000101100001110110100011100111000001001010010000011100000011011111110011111111011101010000000101100011000000110011000101110000001110101001110111000000011111100000000011010000010000011011110100011001010000101111000110010011110000100111110110011101110111
600 100 GMPSUM75 smpl1 ../../Instances/ES/1000_100_2/24031_1000_100_2 BSCharp_GMPSUM75_ES_Beam_600_Filter_100.out.csv,GMPSUM75,100,1000,2,518,21.5769057,11111111101000111100010110011100011010001000000001111000111110010011010110111011101111110000100001110010001110000000001111011110000100001010111000001110111100111110000001010001110001111100001111011110000000000110100101101110011011110010011001011011111110111110111100100101001111010000100001011101000110111110100000011111000000000111100011101111010010011001111000010101110111000111000110000000100110100111000000011110110101011100011100000001111111010001000001101000100000011110000100101111110000001000111110010001111101
600 100 GMPSUM75 smpl1 ../../Instances/ES/1000_100_2/24639_1000_100_2 BSCharp_GMPSUM75_ES_Beam_600_Filter_100.out.csv,GMPSUM75,100,1000,2,520,21.7294304,1111111111100001101010100000100001011100011111000000011100011001111011000111101100110000001011000110101000110001000001101011000000110100010110110010101110110011010100011100001100100100111011101001101000101000001101000000001001111101111010111000110001111000001001110100100000100010011001001100101110011111101010000011111111101010000001111010011100011110010110100011011011011110010100001101001110001101010000101110100001101000011111110000001001100001000010111110000111111001010100010001110000000010000111111100001110011100
600 100 GMPSUM75 smpl1 ../../Instances/ES/1000_100_2/24833_1000_100_2 BSCharp_GMPSUM75_ES_Beam_600_Filter_100.out.csv,GMPSUM75,100,1000,2,523,21.9422321,1111100001011000011111101111010100111100000001011011000000101101000110110011100110001111110011001011100011010110101111110011111110000101100010110111100000010000010000011110111011010011100010110000011111011110111111011001111110000000101100011111110101011111100000111001000111000100101010001000000010001110110000010111111011011011100000111111111001100001000010101100011101010001111000100001100011100111001001111111011111000010110111000000100001111000000001000110000000010001011110011111010001111001011000101101010001111110000
600 100 GMPSUM75 smpl1 ../../Instances/ES/1000_100_2/25021_1000_100_2 BSCharp_GMPSUM75_ES_Beam_600_Filter_100.out.csv,GMPSUM75,100,1000,2,519,21.8320612,001110100100110101100110111101111111100000111010111110111011001100111110001111111110110000000011011111110001000100001011111110010000000101000000001001101010001010000010000011111111101110001111111111111111110101010000000001011110010000010000001100011101100000101100001111000011011101111111011110100010111011011001101001111011111100111011100011000010111111010001110111011111110011101001111100000100000001111111001101011111011110011110000000110101111011000010000001110010010000000011000000001010011100111100011110110100000
600 100 GMPSUM75 smpl1 ../../Instances/ES/1000_100_2/25097_1000_100_2 BSCharp_GMPSUM75_ES_Beam_600_Filter_100.out.csv,GMPSUM75,100,1000,2,519,21.96652,101000001010110011100101110010001111010000000011000001011011000010011111000110110100111011110001110101111000100010110000011101111011110000110110100111011100110111101110000011111001000001011111010000100011110011010110001111111101110101111011000000001000010011001111100001100000011111001100000111011011111111000000001100000001111110000011000100000011111111110001111000111110000001111011000010101000010000000101000000111110011110111110010001011000000011011100010100000111100111010001110001000110000100101111100110010101000
600 100 GMPSUM75 smpl1 ../../Instances/ES/1000_100_2/25829_1000_100_2 BSCharp_GMPSUM75_ES_Beam_600_Filter_100.out.csv,GMPSUM75,100,1000,2,519,21.9399064,101010111111000000011011101111000001000001000111110010010000110101011111110001111110001110011000011100011110100011100000010111111100011001011100010011100000111010000001111101110001010000100111101101111011110010011010100001111110000001011100111011111110000001000001001010000000100000111100000001110100101100101100001111100011111111001111001111000010000010001111001011000000101010000100000111100010001110000101100011111001000100011110110010010011100001101011100011111111000000010010101111011110001000111000101001000000001
600 100 GMPSUM75 smpl1 ../../Instances/ES/1000_100_2/26270_1000_100_2 BSCharp_GMPSUM75_ES_Beam_600_Filter_100.out.csv,GMPSUM75,100,1000,2,520,22.0037633,1011111111000111010000101001000110000111101000100100110010111111110101111001011100000011111000111111110001010111100010001111110011111111101011000011110011000011011110110010010101000011110110111111100011101110000001111111110111111111110100010111000111011111000000111010001011100010000000111100111110000000010011101110100101011111010010110111101000000100011100000000010010100100011111011011110111111011100100000001111100001111101111101111011101010000001010110101011111101010011111001010101100101110100100000000101110001000
