600 100 GMPSUM50 smpl1 ../../Instances/ES/1000_100_2/21150_1000_100_2 BSCharp_GMPSUM50_ES_Beam_600_Filter_100.out.csv,GMPSUM50,100,1000,2,519,21.7102204,000001000110011111110111001110000011101111111011101000011111100101111101111000101101111000111111101010001011011000110011111000100000011101101000001000000111110111110010011101110111011000100011011000100001101111001100001000101111111110110000011111111000101000001000101010000111101011000011000001111101110001111100100010111100001100110111100010101100001000010110111100000000101111100011000000010000000011101001001111000011100111100000000010110011110011000000100111101111100111111100001111010110111110011001110100010111100
600 100 GMPSUM50 smpl1 ../../Instances/ES/1000_100_2/22306_1000_100_2 BSCharp_GMPSUM50_ES_Beam_600_Filter_100.out.csv,GMPSUM50,100,1000,2,520,21.6626908,1110110000011110010111010100100100000001010101001010000011111010110000101111111000111001010111100011100011110000000010110110111100000000000011011110100011111001000000000110011100110101101100010111111111010110001111111000000001111100001110110101100001110100010000110001011000011011011011011110001010110001110000000111101100111011111010001110011100110111011111101000010010011110001111110010001110010000001111111011100111110010100000100111110001101111000101011000000111111011111100001111100011001100101001111111000010100000
600 100 GMPSUM50 smpl1 ../../Instances/ES/1000_100_2/23430_1000_100_2 BSCharp_GMPSUM50_ES_Beam_600_Filter_100.out.csv,GMPSUM50,100,1000,2,519,21.6690486,111111000000010110000011011111000110000000000111100101001111100111000111100010011001101110000111001101110000111110011011000111000100100010011000101100110100000001111000010100000011000000100001001011111001111000001111111110001110010111110000100011101000111010111111100000011011010001111111011110001000001111111110001000100010000001111100011111111101111110100010110010111010100001101111000111001000011101000001001111100000010011111100001000010100111100010010110001111000100011111000001011011111100011001011111011111010110
600 100 GMPSUM50 smpl1 ../../Instances/ES/1000_100_2/24031_1000_100_2 BSCharp_GMPSUM50_ES_Beam_600_Filter_100.out.csv,GMPSUM50,100,1000,2,518,21.4818751,11111111101000111100010110011100011010001000000001111000111110010011010110111011101111110100010110100110011100000000111111111111110100001000101000111110111100110111000000001100110000001110010111101000110000000110101111100110111110000100111110011111111001011101101100001011100000001111100001110101011101110010011111010001010000000111011101101001111011110110011110000101010110000011101110010111001110000000111010110000011001011110000001000111111001100101110010000101000000011000101011100111100011011111010000110010000000
600 100 GMPSUM50 smpl1 ../../Instances/ES/1000_100_2/24639_1000_100_2 BSCharp_GMPSUM50_ES_Beam_600_Filter_100.out.csv,GMPSUM50,100,1000,2,519,21.6419431,111111111110000111001000000000010110001111010001100011100101111100011000110111011000000001100101011001110000010111000000001110101111110011110011001011011000000111000011111110010011101111011110001000000001010110111010001011100000011110010111000010110100001111000011101101100000011011011100000011000110110111110001000011111110110100010010100000011100101111000010111001100010001111010011000111111110101000010100010111111001011110110110011111001110000000111011110001111110010101000010000011101111000000000100111110000010000
600 100 GMPSUM50 smpl1 ../../Instances/ES/1000_100_2/24833_1000_100_2 BSCharp_GMPSUM50_ES_Beam_600_Filter_100.out.csv,GMPSUM50,100,1000,2,521,21.6120468,11111100010111000011111010111001111000001010010010100100000101101100100011110101110011000001011010011010111100111100001101000001100011110110011010000100111000001000000010100100010111111000110100011111111111111000011101111101100000011100101111000010110010101111111111000010100110001000000100111110000010101110011010100000100111110111100011000110110011111100100000010011000010111111101001000110001100010111111001101100001001100001011011111000111101111100000100101011100000001110110111101001001100000110100111101010001100000
600 100 GMPSUM50 smpl1 ../../Instances/ES/1000_100_2/25021_1000_100_2 BSCharp_GMPSUM50_ES_Beam_600_Filter_100.out.csv,GMPSUM50,100,1000,2,519,21.7060077,110101100100001000110011100001111111100001110111110010001110000011010000111111111000111101000110000010011011010100000011011110000000110100000000100101001000011001111110000011000011111110011001100000001111111101011011101000001000000001000111110110000111011110000111001101100100100011111011110111100000000011110010111011000101111111110101110010001100011010111001111110000101101010000111010000000011000111100000001110111001110100110101100111110000001011110110000100000100000000111010000110010101000111000110011010000001100
600 100 GMPSUM50 smpl1 ../../Instances/ES/1000_100_2/25097_1000_100_2 BSCharp_GMPSUM50_ES_Beam_600_Filter_100.out.csv,GMPSUM50,100,1000,2,520,21.814518,1010000010101100111001011100100011110100000000110000010110110000100111101001101110001001111110010110110110011101111111010000011111101111100110011011010011001001100011111110000001010111111001011111010100010101011110011000111000000111000001110000111101100010000111001100010000001011101111111010000110011001111101111111111101011001111111000110001000100000111010000000001111000000111100011111110101000011110010001001111111010010011001101001001010000111111001001000011010100111000101101101100101001000110011110011000101110111
600 100 GMPSUM50 smpl1 ../../Instances/ES/1000_100_2/25829_1000_100_2 BSCharp_GMPSUM50_ES_Beam_600_Filter_100.out.csv,GMPSUM50,100,1000,2,519,21.8029712,100010111110000000011111011111001100000001101011111111000000100000111011001111101010111100000000011011100011110000011100000011111111000111010000111000011111111100010111101100000010001101001111101101110111110011000000111111100111110011101101110001111011111100000100010010000101011110000000111101100011111111101000101100001011100000000111100111001100110111100100101010001111010100000010010101010000111100000000101010101000110100000110111001000000111110000011000000101000010111111001110000100111111110000010001101000001101
600 100 GMPSUM50 smpl1 ../../Instances/ES/1000_100_2/26270_1000_100_2 BSCharp_GMPSUM50_ES_Beam_600_Filter_100.out.csv,GMPSUM50,100,1000,2,521,21.7269672,10111111110001110000001010101000111111101000111111001100001111110000101111010110000111111110111111111100110000011011100000101111010011101011101011100111100001010111100100101100101111011110111001000111110000011111011011000010001111010010011110100001100011110100000011111001000011111100111110011011110100001000010111011001011111101000000111011010000011011100000001000101000010001111100111111111110011111011010000000110110000111100011101111001110001001111010101111100111111111000001100001000111000110100001111101100001110111
