5000 100 GMPSUM100 smpl1 ../../Instances/ES/5000_50_100/40326_5000_50_100 BSCharp_GMPSUM100_ES_Beam_5000_Filter_100.out.csv 900,GMPSUM100,50,5000,100,72,878.1887802,^7;qra,Mz3$q2mx-LrOW=sSYxo1þWPz1þ=2C*LsvwzF;?ƒ0e?B7d;5TDg‚X]6B0ComxdX`Q
5000 100 GMPSUM100 smpl1 ../../Instances/ES/5000_50_100/40851_5000_50_100 BSCharp_GMPSUM100_ES_Beam_5000_Filter_100.out.csv 900,GMPSUM100,50,5000,100,72,878.118757,Jt[]+‚%h:-Nis67ƒX1'5'x?LCqw)LMA}h4f,!0Of1~U/RO%|D68S|eAhx0F=.2|HjU`wf}m
5000 100 GMPSUM100 smpl1 ../../Instances/ES/5000_50_100/41113_5000_50_100 BSCharp_GMPSUM100_ES_Beam_5000_Filter_100.out.csv 900,GMPSUM100,50,5000,100,72,876.9470278,7Ns#*]/;y[Hba5])x!"-Z‚ZugoJe$c'q?~a/zWL)M‚yyg(}%]xj1cX#o~#<_6dHjvU)$"UF‚
5000 100 GMPSUM100 smpl1 ../../Instances/ES/5000_50_100/41153_5000_50_100 BSCharp_GMPSUM100_ES_Beam_5000_Filter_100.out.csv 900,GMPSUM100,50,5000,100,72,875.4693989,_!KO'QeW7e(<f;"gXdzvI\þ&38;vP:cJb_xf:Q[N'tgN/"s+ZkO=DþO9Fd0mdU+m'j^l{@!
5000 100 GMPSUM100 smpl1 ../../Instances/ES/5000_50_100/41520_5000_50_100 BSCharp_GMPSUM100_ES_Beam_5000_Filter_100.out.csv 900,GMPSUM100,50,5000,100,72,877.5599426,&PHPfqOCZ%Q*>[z{ƒ#7h(WfT5K{3f)hk/lZS!;z)#taL]x{ƒ'|Gb7fs#€OV4/^=oa8Q'!Gz
5000 100 GMPSUM100 smpl1 ../../Instances/ES/5000_50_100/41763_5000_50_100 BSCharp_GMPSUM100_ES_Beam_5000_Filter_100.out.csv 900,GMPSUM100,50,5000,100,72,880.1806482,Iq+WCPvgƒAW5fUq/P€"j.X_Wa"'J]3?#|8*Nw<.y["{_]Z:79u]<v42sþkkzTJ3!C'‚cX
5000 100 GMPSUM100 smpl1 ../../Instances/ES/5000_50_100/42428_5000_50_100 BSCharp_GMPSUM100_ES_Beam_5000_Filter_100.out.csv 900,GMPSUM100,50,5000,100,72,877.1626152,UschHmQj€B;>qDvBysRG!‚l3s4sn&zþrƒl({-jb€Uf@7@V+WZ~J1x*þUpM@F3V(g5kinc@4G
5000 100 GMPSUM100 smpl1 ../../Instances/ES/5000_50_100/42850_5000_50_100 BSCharp_GMPSUM100_ES_Beam_5000_Filter_100.out.csv 900,GMPSUM100,50,5000,100,72,876.7410702,e}e73`z>#Y&#7o:I9qfV^-5emUns'6jQq`%wd:Z'&Y)su8SO5?`7mqt,W>JMk^c1'SWeƒD?i
5000 100 GMPSUM100 smpl1 ../../Instances/ES/5000_50_100/45547_5000_50_100 BSCharp_GMPSUM100_ES_Beam_5000_Filter_100.out.csv 900,GMPSUM100,50,5000,100,73,878.7410098,<uW@as$^Nj,=h}:)=ƒ"Z>r{;3Rl`gsGUr9X^€H+P"U@Kuþ5ND!A?cIlnbMDZ:3=XR(:$*`
5000 100 GMPSUM100 smpl1 ../../Instances/ES/5000_50_100/46058_5000_50_100 BSCharp_GMPSUM100_ES_Beam_5000_Filter_100.out.csv 900,GMPSUM100,50,5000,100,72,878.7503177,40*Gf(Mo*$O$8lg8%K/tDIv_[\11`r{%#at9ed`{c`z^mb+^uov5k"0Hk>\/G"RJ#N$9h"!s
5000 100 GMPSUM100 smpl1 ../../Instances/ES/5000_50_100/47384_5000_50_100 BSCharp_GMPSUM100_ES_Beam_5000_Filter_100.out.csv 900,GMPSUM100,50,5000,100,72,878.1490506,{^dK^PS1A`!?{#'b@?e]6e^M"yvjaV:YJ$;6CvrKIPXWGs)J#`iKK:61#9)X1?T?þ%>FUþ2X
5000 100 GMPSUM100 smpl1 ../../Instances/ES/5000_50_100/48704_5000_50_100 BSCharp_GMPSUM100_ES_Beam_5000_Filter_100.out.csv 900,GMPSUM100,50,5000,100,72,876.0374508,-`Qq9gv.|'-2e-~&G~`y`ƒkiiy9S@6M'9MFOƒopf"AnkH#Y€hnX1C:s€gm;"|YXp([t:0Nl
5000 100 GMPSUM100 smpl1 ../../Instances/ES/5000_50_100/49011_5000_50_100 BSCharp_GMPSUM100_ES_Beam_5000_Filter_100.out.csv 900,GMPSUM100,50,5000,100,72,877.1096264,JR^hQC)xkXUc!o^@0By$==V3G`5ca8JU7I5X3J6j48R(&&utjp|Tn-u4;?€Mj}->Fd'*`s]
5000 100 GMPSUM100 smpl1 ../../Instances/ES/5000_50_100/49790_5000_50_100 BSCharp_GMPSUM100_ES_Beam_5000_Filter_100.out.csv 900,GMPSUM100,50,5000,100,72,878.2275289,6~>'VZQ!O6[<x6lC?Y$g[Z_)P~8g1>yD>SY%?Q*o&P(F2þx1We^2bT}|m1AJ4WZ|)u>n<
5000 100 GMPSUM100 smpl1 ../../Instances/ES/5000_50_100/50188_5000_50_100 BSCharp_GMPSUM100_ES_Beam_5000_Filter_100.out.csv 900,GMPSUM100,50,5000,100,72,878.3389269,{DtN'SxIZZ~`OC4Xx6O7qiFBT"CT(wA9u<p.7a)Txn1?€;cwx9[[ht48'd7Mxl]9VIh9,N,
5000 100 GMPSUM100 smpl1 ../../Instances/ES/5000_50_100/50771_5000_50_100 BSCharp_GMPSUM100_ES_Beam_5000_Filter_100.out.csv 900,GMPSUM100,50,5000,100,72,873.8572884,&/'m2G&6*,Ct^2#rGPusju_,€$+€)k€{B0F+;`\i0SrW-(Of*r(`Xy`Mpþpƒ$þfU]PcPV
5000 100 GMPSUM100 smpl1 ../../Instances/ES/5000_50_100/50900_5000_50_100 BSCharp_GMPSUM100_ES_Beam_5000_Filter_100.out.csv 900,GMPSUM100,50,5000,100,72,878.11608,d%iAY(69|"MKK^XU<#k]l‚:Auƒr\D?x}_R-cvN$vQM|ƒQ'c3wUh-1m!'juLU9oi9F?lYbA'
5000 100 GMPSUM100 smpl1 ../../Instances/ES/5000_50_100/51111_5000_50_100 BSCharp_GMPSUM100_ES_Beam_5000_Filter_100.out.csv 900,GMPSUM100,50,5000,100,72,876.4322049,nZPWdZ&3'sM9YGRB`$nbmNW&<Ri}0*V\hI!eRu=Mb‚2R{BV‚LBz-a6^@[;.-cJ^l/dUUSDY$
5000 100 GMPSUM100 smpl1 ../../Instances/ES/5000_50_100/52356_5000_50_100 BSCharp_GMPSUM100_ES_Beam_5000_Filter_100.out.csv 900,GMPSUM100,50,5000,100,72,877.4953877,y@*h(nhL!_}DdHeBp<n1q]/o€\{Ov:þd#Fru:=^2\2DcD;/c*iQ*Swþ#O*XDƒ*#@e0-S&tC@
