20000 100 GMPSUM100 smpl1 ../../Instances/ES/1000_100_2/24031_1000_100_2 BSCharp_GMPSUM100_ES_Beam_20000_Filter_100.out.csv 900,GMPSUM100,100,1000,2,519,895.8472964,011001111010001111101010010010001111000001100010111001010111111111010000011011101001110000111111011011111111100001000000000011011011110100010100110110001111111100000001101100011000001000011111110111111110110000001000111100100111110011110111111000011000101100000001001111101000100011111110110111011011100000011111010000000111101000111001110000011101101000000011001011110001111001101000010010000111000010011100000110101111111000000100111101100100011111111101000100101000001100001001001110000001001101001000111100111000000
20000 100 GMPSUM100 smpl1 ../../Instances/ES/2500_50_25/23625_2500_50_25 BSCharp_GMPSUM100_ES_Beam_20000_Filter_100.out.csv 900,GMPSUM100,50,2500,25,140,892.4212509,,85&!(#333(!,506"'+./,5731(.%)*!+#720"8)(!36*1(!,4.+&44/0(28#%-7412$86"!5+7$)33-8#'.*024*(7.(.!8/+-.0#25"4-!!-6$0".7&3#12!&23/,84,42#'(*8)'3
20000 100 GMPSUM100 smpl1 ../../Instances/ES/1000_10_2/21869_1000_10_2 BSCharp_GMPSUM100_ES_Beam_20000_Filter_100.out.csv 900,GMPSUM100,10,1000,2,617,898.6677372,01111100001101110000000001001111001101100001011110000100011111111000110000010010000000010111111111001100100111010100011111000000011111110101110001001100100001101001010000011000001111011110010111000000110100001011111110100000001101110111101001001110101101010001011110111101000000000110111001110110111111111000001100010011111100010111001001100000000111011000001011001001100001110111010011111101001011000011111111000110001111100000000000101100111011101001111101111000000011011000001011110000000011011100110000100111111101111100010111111100110100000000011001110111100000000000010000011111011000011100100011000101111101111
20000 100 GMPSUM100 smpl1 ../../Instances/ES/1000_100_2/24639_1000_100_2 BSCharp_GMPSUM100_ES_Beam_20000_Filter_100.out.csv 900,GMPSUM100,100,1000,2,521,896.7528162,01011100111100001110100000111110001010111000101111011000000000110011111001110111011101100110000001000000101111000011000111100011001101000110111011000101111010001100100111111110011100001010011100010101100110101101000000101111011111100010001101100011111000100001100101001111110001000001110101111101100000110001111001011110111100011111001010101100011110101010001110111110001000000010100001010111000010101100111110100000100000110010111000010111111100110001001101000100110100100011100001101100011100100000000111000000011100001
20000 100 GMPSUM100 smpl1 ../../Instances/ES/2500_50_25/24144_2500_50_25 BSCharp_GMPSUM100_ES_Beam_20000_Filter_100.out.csv 900,GMPSUM100,50,2500,25,140,892.3324767,8!'.!--6&)2-7&'$,(65*500".645!$,&'351&%+)&'$722-#(874",)8/++."138!)"2)-($'&/&*7*08#2&$2$'%/2,68/*+57177%$&/.&(/67-2-+1!!$.75/8#-2)3&%""-!4#)
20000 100 GMPSUM100 smpl1 ../../Instances/ES/1000_10_2/22995_1000_10_2 BSCharp_GMPSUM100_ES_Beam_20000_Filter_100.out.csv 900,GMPSUM100,10,1000,2,618,898.8850488,011001101000100011011000101111110000011110111011111001101111101100001110000000110110111000111000100111111001000010010000011111000001101100111111001000111111111111001011010110111111010100001101000001010001100000011001011111011000101000110111001111001001100010011100000110100111101111111101111110111100001011111000101100000000011101011011101111011010000010110011111001101010011100001110011110111101100001101111101100001001111101111000000010000111101000000101111101111111001110100111000001111011011011110011001111101111100010010110010101001011111000011001000010110011111100000110010100001111111110111101011100100011111001
20000 100 GMPSUM100 smpl1 ../../Instances/ES/1000_100_2/24833_1000_100_2 BSCharp_GMPSUM100_ES_Beam_20000_Filter_100.out.csv 900,GMPSUM100,100,1000,2,523,896.4266555,1111110001101100101111100111110011001011010000111010010000100010110010011101011011101010001110001001001111010111110000011011100000001111101101100111100000000100001101111111100000110000111110100001000001111111111111101110110111000000111111010101000011001111100000000001100011111000110000001001111010011100011010111100000110100000000111111111110110000011100000010010101001111101001000010001010011111111101001110100000111100000001001110101000010111111100111111100000001100011000011110010001010100100110100011110000001111111101
20000 100 GMPSUM100 smpl1 ../../Instances/ES/2500_50_25/24414_2500_50_25 BSCharp_GMPSUM100_ES_Beam_20000_Filter_100.out.csv 900,GMPSUM100,50,2500,25,139,890.6900363,+0$87$(%%#8#53'**8155/,-6,57#5!,1/2#+--.)285*3-$+"+3#30(%0-1)$%!$30+1'8*26-(42.%1,7+('."2!,4+/-,*,$.'%$6/''"8667-*(.17.*3&!+"3)"&+*44!53$((
20000 100 GMPSUM100 smpl1 ../../Instances/ES/1000_10_2/23902_1000_10_2 BSCharp_GMPSUM100_ES_Beam_20000_Filter_100.out.csv 900,GMPSUM100,10,1000,2,615,897.0613501,011001101001111101111011100111111001110110110101111111011110110010100011110000011010111100011001011110001100000100111010111111011110011110100000110111111110011111000011000000111100001111111001000000011010111100000000011101000001111010000111100010101110111100000000010010111001000101110001111111001001100111111101111110001110011001101100000110100000010011101101111000011111001100000001100001010010011110101111111111111011101101011011110000000101101111001110011000001110000000000110100100010011100111000001011000000001111110010000110111010101011010011001000000111000010011001101010001111111000111000010000011111111111
20000 100 GMPSUM100 smpl1 ../../Instances/ES/1000_100_2/25021_1000_100_2 BSCharp_GMPSUM100_ES_Beam_20000_Filter_100.out.csv 900,GMPSUM100,100,1000,2,520,896.0089927,1110101100110000100000111111111111101100001011011100001111100011111011111111100001111110111100001100010101001010001011101111000000001100011111001010001000010100101101111001100101111111111111000000000001111111101101010010010000001110100110101100001100001000111110000110011111110000001000110001111011110101110100001011100110101111010010111000101111100011001010101111111001101111010001101100001111111101110001001000001000111000011111110111000000011111110010001000000110010111000110110010000000111000000111111010111001111000
20000 100 GMPSUM100 smpl1 ../../Instances/ES/2500_50_25/24474_2500_50_25 BSCharp_GMPSUM100_ES_Beam_20000_Filter_100.out.csv 900,GMPSUM100,50,2500,25,139,891.0922642,"6(#2)3$'.0+7'$)11"#8&4!+,##,013"&6&"+$%3,,4#)&162%"-5+.%#283/64+(&-.-.(('(*1&"-,0!026#12*65$/%4721/2+,.*%5'3'%51,2,&551%4#!(7%4/#)4"0*"",&
20000 100 GMPSUM100 smpl1 ../../Instances/ES/1000_10_2/24664_1000_10_2 BSCharp_GMPSUM100_ES_Beam_20000_Filter_100.out.csv 900,GMPSUM100,10,1000,2,622,898.729277,0110010011000000111110100100000100010110111111010000100010000111110110010110101011100011001000001100011000111011100001100110011111000110111110100000011101101101011000000000110101111001111011111000011111001110100100000000111111100011011111111111100110110000000010100000111101101010011110011100000000111011101101001011101111001100001101100001110111000101001000000011100110010100100011111110011010100000011111011101111111100000101101000100010111010000000110110000000101111000111000100111011101101100111110001110100111001010100010001111110010111011110110010110001011111000011100101111010111101000111000101101100001100110001110
20000 100 GMPSUM100 smpl1 ../../Instances/ES/1000_100_2/25097_1000_100_2 BSCharp_GMPSUM100_ES_Beam_20000_Filter_100.out.csv 900,GMPSUM100,100,1000,2,520,896.6673047,1010000011001100011100101110000011110101000001110000000110100010001110110011011100011111111111001110011101000011000000001000000010001001111111100100001001110100110010111101000000010111100000000001111111110101001111000110111111011010111100111000011110000100000000011100011111110011111000001010010101111111001111100010011000001111111111111111111100011000001000111101000011101011100011110000001010010001000011010010011110111111001000001111110011011100000111000111101000001010000111100000101100100101001000111111111100111010
20000 100 GMPSUM100 smpl1 ../../Instances/ES/2500_50_25/24745_2500_50_25 BSCharp_GMPSUM100_ES_Beam_20000_Filter_100.out.csv 900,GMPSUM100,50,2500,25,140,892.5135421,',$#!1-58)&'+32&#-%#6-3+"8/24,,)#'!'(&8-%54#1##+'"!.)/'+'8)25(&7*'74&0024--/-*&1//58+3.7%8(351+3+$"5*"&'3%7+508."/4#&1-#,+*(+5),&7#06&+.!3#!
20000 100 GMPSUM100 smpl1 ../../Instances/ES/1000_10_2/24827_1000_10_2 BSCharp_GMPSUM100_ES_Beam_20000_Filter_100.out.csv 900,GMPSUM100,10,1000,2,618,898.6755438,110100001010101111001000100011101110000010010000001011110001011001100111100111111101110000000111100010100010000000001100011111011111100100001100000110110000111111111101111000010011011100010010111011000000001110011011001110000000001111000001000101100101000001111011111100101001111011101111101111001111111000001110010000011111000110000000000110101101011001100111100111000001111011101010000010001010000111101100001110110011000101011011111111000010011100001111101100100000001110000100110101111100000000000111111110011000000011010010100001100101001110100001000110010110010011100001000111110000101111011100111011111110000010
20000 100 GMPSUM100 smpl1 ../../Instances/ES/1000_100_2/25829_1000_100_2 BSCharp_GMPSUM100_ES_Beam_20000_Filter_100.out.csv 900,GMPSUM100,100,1000,2,520,896.231193,1011111111110000100010000111111000000100011000011101111010000010000111111101111111101010000001111100010000001110001000000001111101001111111000100110100000111110101010111100000101000100001111011011111111101100111110110100011111100111101111110000111100001000001111101010000010000010111110000101110101111001111000011111001111110010110000100100100010011011100000000100100011110000001010100101010101100011101011111000100011010000011011111101000001100100001110110000010011100010100100111001100011001111010010111111101000010001
20000 100 GMPSUM100 smpl1 ../../Instances/ES/2500_50_25/25535_2500_50_25 BSCharp_GMPSUM100_ES_Beam_20000_Filter_100.out.csv 900,GMPSUM100,50,2500,25,140,890.1625207,#*27&48%-5)&,$52(#5//2)%8%84"1"8+"-%*()(),$!&60//'#!6*&0"$%"(+58-.26$40$2-.*75+--"21%.$06.$8,+%8363*3-!**/"1()/*#.&0,42!(2#2((!%+4162.+6*347
20000 100 GMPSUM100 smpl1 ../../Instances/ES/1000_10_2/25436_1000_10_2 BSCharp_GMPSUM100_ES_Beam_20000_Filter_100.out.csv 900,GMPSUM100,10,1000,2,619,899.1574023,0010001100111011011000000011001111101100010001101000010000001000110111001001111000111000111110100001111000110111001101000000110000111101001011101111001100110111000010111000011000011010001111111110100000000111010000110010000101111000000000011110111101011011111100001000011101110000001110001111000000000101100100000001100110000110000110011010011110001101110010100000010110100111101001001111000110110001000000010101110011100001100001000001110000011000000010101110100110110001101111111100011111111000110101100000001011011110110101000010110011111000100100100111100010001101001011000000110010011001111000010000011110100100011
20000 100 GMPSUM100 smpl1 ../../Instances/ES/1000_100_2/26270_1000_100_2 BSCharp_GMPSUM100_ES_Beam_20000_Filter_100.out.csv 900,GMPSUM100,100,1000,2,521,895.8420671,10111111000100110110000000100111011100100000000100111110100010111111111010000111001000101111111110011000001011100000001111100000011100000000100001111110000111110111100100100000110111110000111111010010011101000100011101110010111101011110000000100001101010000011101001110111010001011011111110011000011100101010110101001111101010110101011101110110000010111110010100100111000000010001111001011111100011111010000101110011111000111101100000001111110001110100001001111011110001111110110100010111101110001011101011001111111101111
20000 100 GMPSUM100 smpl1 ../../Instances/ES/2500_50_25/27129_2500_50_25 BSCharp_GMPSUM100_ES_Beam_20000_Filter_100.out.csv 900,GMPSUM100,50,2500,25,140,891.4191765,6),".!6(%*02'#5-)2(5%(#225.6.60"2*))7#&6.3)(,"7%&(.,5---#08)431-'*-&).0)!2#*/&5"(!.(1156-+74134,50!02$1)#41+)181/,573'&'307/#%!$5(#3-838.6&5
20000 100 GMPSUM100 smpl1 ../../Instances/ES/1000_10_2/25447_1000_10_2 BSCharp_GMPSUM100_ES_Beam_20000_Filter_100.out.csv 900,GMPSUM100,10,1000,2,622,898.1564322,0110100101011011110110011101110001100011101111101010010011100101000000011100100110001110110110000111001101110111010111111000001100000000000000001100111101000100011100000111001111111001011111101001000111101010100100010101100010101111100110001100011000001011001000001111110011110111001100010001110110000001010101000011110011111000001111001001000111001111011111001001100011110111000001011100001110111111110101011111011110111000001110110000001011101110111111111001101100000100011110111100000100101110111111100100001110001011100100001100001100111000001001101001000001111001001011111101100101011101101111000110110100000011111111
20000 100 GMPSUM100 smpl1 ../../Instances/ES/1000_100_2/28909_1000_100_2 BSCharp_GMPSUM100_ES_Beam_20000_Filter_100.out.csv 900,GMPSUM100,100,1000,2,520,896.1534974,0000110001111000110001111100111000000100001001010111110110111001111100000011110000010110010111100010100001011100011101011111101100101000000000000111111100101001111110110000011000011110111000110000110101111010000010100011100011100000110100011101111011111011111100000000001111111111100110010100011000011100111101010011111000000000000011001011010000001111101000011110110100101111111000111001101110101101001111100111111011111010010011001100111000111000100011011011000011110100001111000110100000000111000000000101111110000000
20000 100 GMPSUM100 smpl1 ../../Instances/ES/2500_50_25/27391_2500_50_25 BSCharp_GMPSUM100_ES_Beam_20000_Filter_100.out.csv 900,GMPSUM100,50,2500,25,141,891.8949407,+1$383,$,,75&3/)'1!28'4,'%8#1-63"'3#+$.47/)4#%+8+.")75(#42/1"'-42("21,%8&.+&2'+4-!$..-08+8&81*!,2#(12))2&$-'40'3("#&-1&(/08#-"+6$/8,20!7+$(65
20000 100 GMPSUM100 smpl1 ../../Instances/ES/1000_10_2/25705_1000_10_2 BSCharp_GMPSUM100_ES_Beam_20000_Filter_100.out.csv 900,GMPSUM100,10,1000,2,618,899.0102567,011100000110000100000111111011000110000000000000011111001010111100111101111000001111000001100111100011110001000000101010110010100010111110011100001011001111011001100011101111011001111100000101000011111101100110001010000101110001111110101000011101010010100111110011111000011111110001100110001001111110110001100101111011100001001000111111010001111000000001100111110000000111101111011111100000100111110011110000011111111000111111110000100101110011111011000100010000011000101101011001011100100001111010011010000111101011000111010111111100010010100001011110110000011100011101110111110111100111110000110000110011000000011101
20000 100 GMPSUM100 smpl1 ../../Instances/ES/1000_100_2/29161_1000_100_2 BSCharp_GMPSUM100_ES_Beam_20000_Filter_100.out.csv 900,GMPSUM100,100,1000,2,519,896.2052138,111000011100111000111100010000011111110110111010111111100111100011011110000001111111000100001000100110101000000000100000011101100001111101000111100011111011010000011111001000110000111000000001111111111010111000000011100000001111010000001111111111111000011011111111000100010000111100000101110011011100010000000010001111111111001000110001111111010001110101110011100010000100001010110001000010000000111001100111111110000001111111011101100011100011111100111111000010100000111001111111000101011111110011010110111100000000000
20000 100 GMPSUM100 smpl1 ../../Instances/ES/2500_50_25/27487_2500_50_25 BSCharp_GMPSUM100_ES_Beam_20000_Filter_100.out.csv 900,GMPSUM100,50,2500,25,140,892.6261211,(4/.%+2&160$#4.7'7164&578$0!*5./486'3!!*2&((7#10''2)%#.2$7&&$$!1!85'+$#,50500.31&#"6#!-4'8(!0-%4%837%$!/*34))2!%/&1"#6(%&235'#+/&&',/70$+*2"
20000 100 GMPSUM100 smpl1 ../../Instances/ES/1000_10_2/26334_1000_10_2 BSCharp_GMPSUM100_ES_Beam_20000_Filter_100.out.csv 900,GMPSUM100,10,1000,2,618,898.8903621,100011000101110111000000000000001100101101001100111111101110011100001101011111111001000011111011100000001111000010111100000000111111111100001100000100001011010000011010001101000001111000110111010011111111111110000001001000000001111000010000111001110111000000001010000011111000011100111110111011100111110000011000110001111001110010000000001010001100011111110000111000110110000011110011001111010010000000001110111100111100110001011110000010111100010011100010101111110010011111111001111010111111111100101011101110011111100000010100000000001011100010101011111101110100001111010111010000001011110100110110111101111001011100
20000 100 GMPSUM100 smpl1 ../../Instances/ES/1000_100_2/29758_1000_100_2 BSCharp_GMPSUM100_ES_Beam_20000_Filter_100.out.csv 900,GMPSUM100,100,1000,2,521,896.5112823,10101111101111101000010101111101001011001100111111110000011011101110111000011101111001000000011000000101011101011111110010100010110000101010100001011111111110000010011111111111110110111100000010011100101001100001111011100011111100011010001000001011010111111111100000111111100011100000001011111111001100100010110000000000110000010100111111100111111111011001110001100110111001000001111111111001010011010011100000101000010000001101000001111110000000000011011111001100001110111000001001111010100010111101100110000110111010011
20000 100 GMPSUM100 smpl1 ../../Instances/ES/2500_50_25/27518_2500_50_25 BSCharp_GMPSUM100_ES_Beam_20000_Filter_100.out.csv 900,GMPSUM100,50,2500,25,139,891.2954079,&-"+7&''&',58"/*",(/+'1&7!/'552-)-$8%'5+%!11'("!+!!1*')0%86'3(8/8/(1'"6677$$5/2%%"!53%-$!))"&'42.1%%*/)7%2+3/$$3(0"+)5603&7.$$(+(0"88*-4"%,
20000 100 GMPSUM100 smpl1 ../../Instances/ES/1000_10_2/26868_1000_10_2 BSCharp_GMPSUM100_ES_Beam_20000_Filter_100.out.csv 900,GMPSUM100,10,1000,2,621,898.2295507,001101111110110100000110111010000001110010001010011111001000011110001101011100001000000001100000000111111001110011000010000011111110010111010010000110110110100100111111111111111010000000111110000000001110100000100010010110001100100111101100000001110000111001111110010100000011111010010011111100001110001011101110001111100111110000010010001111000110001100100011111000111110111111111101000011000111000110101110110001011111100001111111010111111101011111001111011101000011110101111001100011111100000100110110111100011010101001011110111011001000001111111111110010111101011000010101111110100001010000000111101001111010101001111
20000 100 GMPSUM100 smpl1 ../../Instances/ES/1000_100_2/29930_1000_100_2 BSCharp_GMPSUM100_ES_Beam_20000_Filter_100.out.csv 900,GMPSUM100,100,1000,2,522,895.1399692,100110001111010000010001010010011011011111000000011110100010011011111100001111011111101001011100010001011101011111011001111111010000000011111000100001011110100100001011001111010001110010110000010011100001001010000010011011110110001101111011111110010000011110101111001110000000000101110000110000111111110000011010001111000000000100010111111110111110000111000001000110111000000111110001101111110100011110011111001000000010111100011111011000001100000101100010001111001100110001000001011010001101111100000010001010100000000111
20000 100 GMPSUM100 smpl1 ../../Instances/ES/2500_50_25/28177_2500_50_25 BSCharp_GMPSUM100_ES_Beam_20000_Filter_100.out.csv 900,GMPSUM100,50,2500,25,140,890.9222875,*-!+$)-5*#!3."+%-8#)*/)!5&.2$+&/&273(1/)(,18.,*"64-+%*7$-!$&#2"+#'.#6"..&58&-0,#"'&#753%*1&5'6670#)3#8&#40.2-.."$/&'2.3+-&1-7+,%2+04.*.(/*('
20000 100 GMPSUM100 smpl1 ../../Instances/ES/1000_10_2/27711_1000_10_2 BSCharp_GMPSUM100_ES_Beam_20000_Filter_100.out.csv 900,GMPSUM100,10,1000,2,618,898.7676123,100000001111111000111000111000010001111111100111010001011100000100000101000011110101101011111111100010100001111001111110110101100111100100000011111011000110000110000000100110111100110011011111100100011000111110011000111010010000101000000001000010011001011011111000111111101000011011110101101001110101100000100000001110011101111110000101111101111110000101011011010011111101010001000101000100111000111110011000101000100000000010111100011010010111100010111001100110111111100001110011100100111111111111000101011111100000000010010001111000110100100101011011111011110001111100011110101110111111000100010101100111101100100011
20000 100 GMPSUM100 smpl1 ../../Instances/ES/1000_100_2/30383_1000_100_2 BSCharp_GMPSUM100_ES_Beam_20000_Filter_100.out.csv 900,GMPSUM100,100,1000,2,519,896.5562374,110000100111101110000001000000000110000111101111000001000001101100000011010111110010001000001000011110100000111100010111111110000011111111011011111001000000000111011101111101111001111110000001001111010011000011101100100000001111100000101100001011111000110111110110100000100110001010111110100000000001011111100010001101110011111001111111111111010001111111011111100100001111110010001000111111000101110000111000000000011101100000011011000001000011011111110000010111000001011100111000000111000110000001011001011000110011110
20000 100 GMPSUM100 smpl1 ../../Instances/ES/2500_50_25/28313_2500_50_25 BSCharp_GMPSUM100_ES_Beam_20000_Filter_100.out.csv 900,GMPSUM100,50,2500,25,141,891.9151457,$*82.3&+-/%7*1*/4"0!')68"..8+)$7,7*618)2**+51,6,!6(,"0)3)-#''"+'#643#321,4360'*035&.(.4'2#,-%+,3)#'344&4'45&1$3$2(6&#5.5-5#.(.,)(!.54/.,)5(&5
20000 100 GMPSUM100 smpl1 ../../Instances/ES/1000_10_2/29894_1000_10_2 BSCharp_GMPSUM100_ES_Beam_20000_Filter_100.out.csv 900,GMPSUM100,10,1000,2,616,898.318052,1111100000110110101110111111111111100100101110000001111110000110001101000000101010001001111111011110011010111111111111010001111110111000001000010011001101001110000000001100111011000110010110000111100001100001100011111100010000001111111000000000110111110111111000001001110000111101011101111000111111110110000001111010010111100000101101111100010111101000001111111011100010100111100000011010000001001111010011100001101111011000000000010110010000111111011110111100010010100000110011111011100111101000001011001000100110010111001111101000101010011010111011111010010100011000001000100111010101111111011100011111000011111100
20000 100 GMPSUM100 smpl1 ../../Instances/ES/1000_100_2/31337_1000_100_2 BSCharp_GMPSUM100_ES_Beam_20000_Filter_100.out.csv 900,GMPSUM100,100,1000,2,521,896.0125507,00100011011111110111110010110011110100011000000001000111000001010001111111000001001101001000111000100101010001000001111111010010110001111101111100000000000111110000100010000000010001011110001111011010010000000111110101111111110001000000101101111001100001111101110001010010001111001111100000011011000101000000101011010111100001111111010101011000011011111000000110000001011110011000110010111011100011010000010001111110100110011100000111101100001010001111001001000010010100001111000110000010111100101110100111111001000000001
20000 100 GMPSUM100 smpl1 ../../Instances/ES/2500_50_25/29314_2500_50_25 BSCharp_GMPSUM100_ES_Beam_20000_Filter_100.out.csv 900,GMPSUM100,50,2500,25,141,892.414219,./%.5!1*+#!,&.%.5&1*"71085,3164%%*0'&&202$"5+5".&504"*'533-*.%.2)+-38*+&(.61-8$5*2"03,1-40/%4+2(++-4.5,&++14$(.2'8/%+24+462+8%*7#!/$#15.*4'1#
20000 100 GMPSUM100 smpl1 ../../Instances/ES/1000_10_2/29961_1000_10_2 BSCharp_GMPSUM100_ES_Beam_20000_Filter_100.out.csv 900,GMPSUM100,10,1000,2,621,898.4508679,110010110010101001010111111011111101101111100101100101111101001001000101011110000001111110001111011100000111111100000000010100001100100100010010000111000001110011011100100101111101101110000001001000111101110011110000111101100100000100000110011001000010000001100001110111110000101100011011101101110000011011100111100110000010010101111111101101010000111110001111110101110110100011100101110110001111101110110010001100011000000000111110001011010001101001001111010111000100000100100000000101011111100010010011111011000100001111101100000011110000010101111001001111010111111000000001100101000100000101101101011000001000111000110
20000 100 GMPSUM100 smpl1 ../../Instances/ES/1000_100_2/32052_1000_100_2 BSCharp_GMPSUM100_ES_Beam_20000_Filter_100.out.csv 900,GMPSUM100,100,1000,2,519,896.4845294,000011001001111111100100100101111111000001100000000111011111100001001010001111010100001000001110110010100111111100001000111000101101111000111111111000110001100111111110110000110000010000010110111000000111101100000010010111100011111111010100111010101111000000111111001110011001000000000011111110000000110011100101101111111110000001010011100100000111101001011110000000001001011001110100011110010001000001111111001001101010011100000011011100010000000011111001000101111111110000110111010011000011011100111001010001100110100
20000 100 GMPSUM100 smpl1 ../../Instances/ES/2500_50_25/29905_2500_50_25 BSCharp_GMPSUM100_ES_Beam_20000_Filter_100.out.csv 900,GMPSUM100,50,2500,25,140,890.7925462,%3-'&(!1))&."+6/802,-07,&05".&4"83!6$6.*)!416"212&-!/2(536'$+*..0$$4&6+6&*/!0"%)/2'"(3&(*30"+027705$(-+%'2446"6!4-,/(,6%/8"&&6''5-4#.++37&36
