600 100 GMPSUM25 smpl1 ../../Instances/text_case_study_k/neg_12_12_0.txt BSCharp_GMPSUM25_CaseStudy_Beam_600_Filter_100.out.csv -1,GMPSUM25,12,859.9166666666666,26,126,10.1191426,tisteatanaititotietionoiinetainteraianeieeanaratisetenotontsoaneeoeneeetereieintitinisteiteeeneteointstitereationtintnitiiotes
600 100 GMPSUM25 smpl1 ../../Instances/text_case_study_k/neg_12_11_0.txt BSCharp_GMPSUM25_CaseStudy_Beam_600_Filter_100.out.csv -1,GMPSUM25,11,887.5454545454545,26,138,11.0837149,tiateaeranaitisietotoneeeaitntointinteratiesresentatnatereatioeteneetionstsaneeentitiontietientatiaoarietttesetaenteentaettinttintitiitite
600 100 GMPSUM25 smpl1 ../../Instances/text_case_study_k/neg_12_11_1.txt BSCharp_GMPSUM25_CaseStudy_Beam_600_Filter_100.out.csv -1,GMPSUM25,11,884.8181818181819,26,140,11.5664183,ntutniticsetatanintuitionistifutininleeerareeenarinaeeensnttionstsandeeonntititrenintitionitifotionoosetaetinteecinitereiationtentiinticeree
600 100 GMPSUM25 smpl1 ../../Instances/text_case_study_k/neg_12_11_2.txt BSCharp_GMPSUM25_CaseStudy_Beam_600_Filter_100.out.csv -1,GMPSUM25,11,877.8181818181819,26,137,11.764239,tisteatanaintitostietionoisienraintenionceseeainareatinsthrioeeentiostnsenteetitonsiettintetnointitiontsereatinteerentititonstittiinteror
600 100 GMPSUM25 smpl1 ../../Instances/text_case_study_k/neg_12_11_3.txt BSCharp_GMPSUM25_CaseStudy_Beam_600_Filter_100.out.csv -1,GMPSUM25,11,868.0909090909091,26,132,11.9283822,tisetatanaintitoititionsienraiteralnoncainareationsetteonintontoandrinntiticrerenttinteoiitonoeteteateinseeintereeetationntintitotes
600 100 GMPSUM25 smpl1 ../../Instances/text_case_study_k/neg_12_11_4.txt BSCharp_GMPSUM25_CaseStudy_Beam_600_Filter_100.out.csv -1,GMPSUM25,11,864.8181818181819,26,129,11.2773402,tisteatanaititotiereionoisietainteraincaieereatinsettetneeinusoandointirtiteretintitinisiceiteeenesteintinteretiatatntentitiitite
600 100 GMPSUM25 smpl1 ../../Instances/text_case_study_k/neg_12_11_5.txt BSCharp_GMPSUM25_CaseStudy_Beam_600_Filter_100.out.csv -1,GMPSUM25,11,861,26,130,11.420671,tisteatanaititotiereionofisinerleeticeseeainareatinseetheetneeiesontitireteenintitintiiteopoietrteaeieeseesntererationtentitoitite
600 100 GMPSUM25 smpl1 ../../Instances/text_case_study_k/neg_12_11_6.txt BSCharp_GMPSUM25_CaseStudy_Beam_600_Filter_100.out.csv -1,GMPSUM25,11,860.9090909090909,26,131,11.6471282,tisetsatanaititnsiyetsinintreeteralnoncainaeatinsetthecoonisoandeeoenitieatreitinttoititionoietrtrarenteeinteretaatitontittiititero
600 100 GMPSUM25 smpl1 ../../Instances/text_case_study_k/neg_12_11_7.txt BSCharp_GMPSUM25_CaseStudy_Beam_600_Filter_100.out.csv -1,GMPSUM25,11,859.3636363636364,26,128,11.5430808,tisteatanaititotiereionoisitainteraaiaeeeainareatioeteontousandeeenntitireainetiitintutsteineentcoinetintererentationtintitiotes
600 100 GMPSUM25 smpl1 ../../Instances/text_case_study_k/neg_12_11_8.txt BSCharp_GMPSUM25_CaseStudy_Beam_600_Filter_100.out.csv -1,GMPSUM25,11,857,26,130,11.6510329,tisteatanaititotiereionoosienraiteranoncarianareteinotetonstsandeeoenitieatertintitioisiceiteeeneaerinttintereetationtintitoiinter
600 100 GMPSUM25 smpl1 ../../Instances/text_case_study_k/neg_12_11_9.txt BSCharp_GMPSUM25_CaseStudy_Beam_600_Filter_100.out.csv -1,GMPSUM25,11,843.9090909090909,26,127,11.1300215,tisteatanaititotietionooinetainteraianeieeanaratisetenotonsisaneeoetieeeteretintitinisieiteeeneteointstitereationatonteniintets
600 100 GMPSUM25 smpl1 ../../Instances/text_case_study_k/neg_12_11_10.txt BSCharp_GMPSUM25_CaseStudy_Beam_600_Filter_100.out.csv -1,GMPSUM25,11,832.0909090909091,26,126,11.2082949,tisteatanaititotietionoisietainteraianeieeanaraiseteninotontoandoenteiteranietintitinistereionsteointintereesntationtintitotes
600 100 GMPSUM25 smpl1 ../../Instances/text_case_study_k/neg_12_11_11.txt BSCharp_GMPSUM25_CaseStudy_Beam_600_Filter_100.out.csv -1,GMPSUM25,11,821.6363636363636,26,127,11.4934112,tisteatanaititotiereionoisitainteraianeieeanaraiseteninotontoandoenteitereatinetiitintionoettetatinteestiereeatattinntioititeri
600 100 GMPSUM25 smpl1 ../../Instances/text_case_study_k/neg_12_10_0.txt BSCharp_GMPSUM25_CaseStudy_Beam_600_Filter_100.out.csv -1,GMPSUM25,10,917.7,26,152,12.6825199,seteatteatanuiticeseotioneeraionttintutonitinnetiseresenatnateteratioetentheooetinutoitirationintitinitiotionoesetaenionintinteredtintoentinisticoteteee
600 100 GMPSUM25 smpl1 ../../Instances/text_case_study_k/neg_12_10_1.txt BSCharp_GMPSUM25_CaseStudy_Beam_600_Filter_100.out.csv -1,GMPSUM25,10,910,26,150,12.8382855,tiseatesinaertintnintostieaeniontoosieneatnteratinaneeeintearationeteeneetionstianenetoititonsiettinteranointeraaoiitinteretthesntaletntonistcesoitela
600 100 GMPSUM25 smpl1 ../../Instances/text_case_study_k/neg_12_10_2.txt BSCharp_GMPSUM25_CaseStudy_Beam_600_Filter_100.out.csv -1,GMPSUM25,10,899.3,26,145,12.3629772,tisaereateintranaitiontoitutosttintraeeitutonreeatntrationeentesionsandeeetitiiontationttionitiftipettsiteatiaontonisteretistationntiatereaoiitet
600 100 GMPSUM25 smpl1 ../../Instances/text_case_study_k/neg_12_10_3.txt BSCharp_GMPSUM25_CaseStudy_Beam_600_Filter_100.out.csv -1,GMPSUM25,10,895.7,26,140,11.9930479,tieateaeranaitisieeasttinereneationtntontelaeiererentatnathereatioeteeeonantoitititraioettintiettiitonoeesetaensteetintereiaatontentitiitiei
600 100 GMPSUM25 smpl1 ../../Instances/text_case_study_k/neg_12_10_4.txt BSCharp_GMPSUM25_CaseStudy_Beam_600_Filter_100.out.csv -1,GMPSUM25,10,891.5,26,144,12.6692837,tierteaeranaittseeatinereeiaintinttinteraesiceeeainaroatiseteneoettionstsandenoenititiratiopetinutiotarinoetteitaaanteetintereeentionntinteeraie
