600 100 GMPSUM100 smpl1 ../../Instances/text_case_study_k/neg_12_12_0.txt BSCharp_GMPSUM100_CaseStudy_Beam_600_Filter_100.out.csv -1,GMPSUM100,12,859.9166666666666,26,129,7.2094906,tiseatanintitionstetsteinantintreereatineetoneesiereintaiereentetinantinititiontetuitinisticetnteerieretstiteatatrseeeittionteori
600 100 GMPSUM100 smpl1 ../../Instances/text_case_study_k/neg_12_11_0.txt BSCharp_GMPSUM100_CaseStudy_Beam_600_Filter_100.out.csv -1,GMPSUM100,11,887.5454545454545,26,140,7.4415383,tiseatesinaertintnitostieanintrinereettteretonitntoneesiereninteatatiotsntinenaetoititonsiettsiteaierainthateastteetiereationtitntitiititero
600 100 GMPSUM100 smpl1 ../../Instances/text_case_study_k/neg_12_11_1.txt BSCharp_GMPSUM100_CaseStudy_Beam_600_Filter_100.out.csv -1,GMPSUM100,11,884.8181818181819,26,140,7.3457935,tintettatnintitinstisetsitredesieraintreereationintonesieeiintaieeeeetontinanttititionsieteettitutionsteiatintereiniionitereditteintontetree
600 100 GMPSUM100 smpl1 ../../Instances/text_case_study_k/neg_12_11_2.txt BSCharp_GMPSUM100_CaseStudy_Beam_600_Filter_100.out.csv -1,GMPSUM100,11,877.8181818181819,26,141,7.2196556,tisteatanaintintetsiteionsieeraintinaeenarreationteertiereeiniinterationtieeenetestionintuitinistiftoreeenttoiseneintaereitratonstittiitieaor
600 100 GMPSUM100 smpl1 ../../Instances/text_case_study_k/neg_12_11_3.txt BSCharp_GMPSUM100_CaseStudy_Beam_600_Filter_100.out.csv -1,GMPSUM100,11,868.0909090909091,26,134,6.8306455,tisetatanaintitoititionsietainteraeseerareenontoritererienteoontonseeenetititionttietinttionitontseteieteneesintereresntitontinterores
600 100 GMPSUM100 smpl1 ../../Instances/text_case_study_k/neg_12_11_4.txt BSCharp_GMPSUM100_CaseStudy_Beam_600_Filter_100.out.csv -1,GMPSUM100,11,864.8181818181819,26,130,6.6756386,tiseatanintitionstetsteinantintreereatineetoneesiereintaiereentetinantintitionsiettitetnsitiionetettheetiesreinintadintittitinteri
600 100 GMPSUM100 smpl1 ../../Instances/text_case_study_k/neg_12_11_5.txt BSCharp_GMPSUM100_CaseStudy_Beam_600_Filter_100.out.csv -1,GMPSUM100,11,861,26,129,6.7760242,tisteatanaintitotititonisitaintiaeenearreationtitonerieinteriontotinaetnititionsietitutisisteoiaoeentteoisretisaiatontentitiitiet
600 100 GMPSUM100 smpl1 ../../Instances/text_case_study_k/neg_12_11_6.txt BSCharp_GMPSUM100_CaseStudy_Beam_600_Filter_100.out.csv -1,GMPSUM100,11,860.9090909090909,26,131,6.8632837,tiseatanintitionstetsteinantintreereatintetoneesierentaaoreeesentetinatintitionsieteetitetioneoinetenttiretiereatatontinttioititero
600 100 GMPSUM100 smpl1 ../../Instances/text_case_study_k/neg_12_11_7.txt BSCharp_GMPSUM100_CaseStudy_Beam_600_Filter_100.out.csv -1,GMPSUM100,11,859.3636363636364,26,128,6.8496488,tisteatanaititotiereionoointintinaeeerareeenoterereaonsinenetonstnranentitionietintetoiitinistifontatiteesnreinnttintittitintero
600 100 GMPSUM100 smpl1 ../../Instances/text_case_study_k/neg_12_11_8.txt BSCharp_GMPSUM100_CaseStudy_Beam_600_Filter_100.out.csv -1,GMPSUM100,11,857,26,130,6.9664357,tisteatanaintitotititonsietaintiaeenearreationneesieeenieinetoteeeetnitionittintetuitinisicoineenttoriesretsisaiatintentitiititero
