600 100 GMPSUM00 smpl1 ../../Instances/text_case_study_k/neg_12_12_0.txt BSCharp_GMPSUM00_CaseStudy_Beam_600_Filter_100.out.csv -1,GMPSUM00,12,859.9166666666666,26,126,6.4463957,tisteatanaititotiereionoisitainteraianeieeanaraiseteninotontoandoennieitereieinttinisiceiteeeneteointstiteretionatontinittitie
600 100 GMPSUM00 smpl1 ../../Instances/text_case_study_k/neg_12_11_0.txt BSCharp_GMPSUM00_CaseStudy_Beam_600_Filter_100.out.csv -1,GMPSUM00,11,887.5454545454545,26,136,7.1194807,tieatesaeranaitisieeasttinereeraationininttisanintaeiteratioeteneetionstsaneeentitionitietoiitinertraraeintsetinirrerentaitontintitiotes
600 100 GMPSUM00 smpl1 ../../Instances/text_case_study_k/neg_12_11_1.txt BSCharp_GMPSUM00_CaseStudy_Beam_600_Filter_100.out.csv -1,GMPSUM00,11,884.8181818181819,26,138,7.0472349,itutniticsetatanntuitionistifutininleeerareeenarinaeeensnttionstsandeeonntititrenintitionitifetsteeeinetesiinisteretiertontittinititiitite
600 100 GMPSUM00 smpl1 ../../Instances/text_case_study_k/neg_12_11_2.txt BSCharp_GMPSUM00_CaseStudy_Beam_600_Filter_100.out.csv -1,GMPSUM00,11,877.8181818181819,26,134,7.5573044,tiseatanintitionstetsteinaeintreneraoainceseeainareatinoettecoeeeeintonistirtietenintuitinisiotioeeneateinttintereatiatontintonititiri
600 100 GMPSUM00 smpl1 ../../Instances/text_case_study_k/neg_12_11_3.txt BSCharp_GMPSUM00_CaseStudy_Beam_600_Filter_100.out.csv -1,GMPSUM00,11,868.0909090909091,26,132,7.4572977,tistesatanaititionitionoisienraiteranoncainareetionsettetoneistsandoointosticrainttiititionoetrthetinsteetintereresntationtintitinte
600 100 GMPSUM00 smpl1 ../../Instances/text_case_study_k/neg_12_11_4.txt BSCharp_GMPSUM00_CaseStudy_Beam_600_Filter_100.out.csv -1,GMPSUM00,11,864.8181818181819,26,129,7.3755908,tisteatanaititotiereionoisietainteraicaeseeainareeinsettheoniooutonreeeresetinitintiintetsitieentsointintereeentonntntitontetteri
600 100 GMPSUM00 smpl1 ../../Instances/text_case_study_k/neg_12_11_5.txt BSCharp_GMPSUM00_CaseStudy_Beam_600_Filter_100.out.csv -1,GMPSUM00,11,861,26,129,7.8577599,tisteatanaititotiereionofisinerleeticeseeainareatinsthetoeeietonnontietiresetinuitinitietsstenionsteintinterereninationteitiitite
600 100 GMPSUM00 smpl1 ../../Instances/text_case_study_k/neg_12_11_6.txt BSCharp_GMPSUM00_CaseStudy_Beam_600_Filter_100.out.csv -1,GMPSUM00,11,860.9090909090909,26,130,7.7726375,tisetsatanaititnsiyetsinintreeteralnoncainareatinsethecotsentoanrdineeetrestinutintetotinioneriterarrnttinteretiarationittiitinter
600 100 GMPSUM00 smpl1 ../../Instances/text_case_study_k/neg_12_11_7.txt BSCharp_GMPSUM00_CaseStudy_Beam_600_Filter_100.out.csv -1,GMPSUM00,11,859.3636363636364,26,127,7.3101884,tisteatanaititotiereionoisitaineraianeeeanareeeionsettheconeeinutontrtierestinuitiontiiteoneeonsteintintereesntaitontintitiotes
600 100 GMPSUM00 smpl1 ../../Instances/text_case_study_k/neg_12_11_8.txt BSCharp_GMPSUM00_CaseStudy_Beam_600_Filter_100.out.csv -1,GMPSUM00,11,857,26,129,7.3901092,tisteatanaititotiereionoisitainteraianeeeanareeeionettheconeeinutonitireatretintitinisiceiteeeneaerinttintereetationtintitoiinter
